task,episode_id,U_success,U_terminal_reason,U_steps,U_collision,U_attempt_id,O_success,O_terminal_reason,O_steps,O_collision,O_attempt_id,OC_success,OC_terminal_reason,OC_steps,OC_collision,OC_attempt_id,R_success,R_terminal_reason,R_steps,R_collision,R_attempt_id,OC_minus_U,O_minus_U,OC_minus_O,R_minus_U,OC_minus_R
BinFill,0,1,success,275,0,0,0,fail,409,0,0,1,success,285,0,0,1,success,258,0,0,0,-1,1,0,0
BinFill,1,1,success,263,0,0,1,success,701,0,0,1,success,281,0,0,1,success,251,0,0,0,0,0,0,0
BinFill,2,0,fail,847,0,0,0,timeout,1300,0,0,0,fail,905,0,0,0,fail,1050,0,0,0,0,0,0,0
BinFill,3,0,fail,556,0,0,0,fail,808,0,0,0,fail,770,0,0,0,fail,791,0,0,0,0,0,0,0
BinFill,4,1,success,286,0,0,1,success,310,0,0,1,success,308,0,0,1,success,274,0,0,0,0,0,0,0
BinFill,5,1,success,502,0,0,0,timeout,1300,0,0,1,success,643,0,0,0,fail,526,0,0,0,-1,1,-1,1
BinFill,6,1,success,394,0,0,1,success,1002,0,0,1,success,411,0,0,1,success,361,0,0,0,0,0,0,0
BinFill,7,0,fail,866,0,0,0,timeout,1300,0,0,0,fail,935,0,0,0,fail,635,0,0,0,0,0,0,0
BinFill,8,1,success,752,0,0,0,timeout,1300,0,0,1,success,712,0,0,1,success,685,0,0,0,-1,1,0,0
BinFill,9,1,success,435,0,0,0,timeout,1300,0,0,1,success,553,0,0,1,success,412,0,0,0,-1,1,0,0
BinFill,10,0,fail,702,0,0,0,timeout,1300,0,0,0,fail,710,0,0,0,fail,812,0,0,0,0,0,0,0
BinFill,11,0,fail,774,0,0,0,timeout,1300,0,0,0,fail,786,0,0,0,fail,611,0,0,0,0,0,0,0
BinFill,12,0,timeout,1300,0,0,0,fail,516,0,0,0,fail,458,0,0,1,success,457,0,0,0,0,0,1,-1
BinFill,13,0,fail,512,0,0,0,timeout,1300,0,0,0,fail,518,0,0,1,success,637,0,0,0,0,0,1,-1
BinFill,14,0,fail,703,0,0,0,fail,1232,0,0,1,success,695,0,0,0,fail,584,0,0,1,0,1,0,1
BinFill,15,0,fail,633,0,0,0,timeout,1300,0,0,0,fail,671,0,0,0,fail,591,0,0,0,0,0,0,0
BinFill,16,1,success,243,0,0,1,success,252,0,0,1,success,264,0,0,0,fail,210,0,0,0,0,0,-1,1
BinFill,17,1,success,242,0,0,1,success,250,0,0,1,success,251,0,0,1,success,225,0,0,0,0,0,0,0
BinFill,18,1,success,468,0,0,0,timeout,1300,0,0,0,fail,417,0,0,0,fail,518,0,0,-1,-1,0,-1,0
BinFill,19,0,fail,644,0,0,0,timeout,1300,0,0,0,fail,703,0,0,0,fail,938,0,0,0,0,0,0,0
BinFill,20,0,fail,454,0,0,0,timeout,1300,0,0,1,success,765,0,0,0,fail,422,0,0,1,0,1,0,1
BinFill,21,1,success,413,0,0,0,timeout,1300,0,0,1,success,428,0,0,1,success,492,0,0,0,-1,1,0,0
BinFill,22,0,fail,604,0,0,0,fail,624,0,0,0,fail,630,0,0,0,fail,561,0,0,0,0,0,0,0
BinFill,23,0,fail,444,0,0,0,timeout,1300,0,0,0,fail,476,0,0,0,fail,479,0,0,0,0,0,0,0
BinFill,24,1,success,805,0,0,1,success,973,0,0,1,success,700,0,0,0,fail,769,0,0,0,0,0,-1,1
BinFill,25,1,success,261,0,0,1,success,285,0,0,1,success,277,0,0,1,success,244,0,0,0,0,0,0,0
BinFill,26,0,fail,502,0,0,0,timeout,1300,0,0,0,fail,541,0,0,0,fail,664,0,0,0,0,0,0,0
BinFill,27,0,fail,493,0,0,0,fail,249,0,0,0,fail,436,0,0,0,fail,415,0,0,0,0,0,0,0
BinFill,28,1,success,244,0,0,1,success,319,0,0,1,success,252,0,0,1,success,288,0,0,0,0,0,0,0
BinFill,29,0,fail,289,0,0,0,timeout,1300,0,0,0,fail,286,0,0,1,success,566,0,0,0,0,0,1,-1
BinFill,30,0,fail,689,0,0,0,timeout,1300,0,0,0,fail,798,0,0,0,fail,756,0,0,0,0,0,0,0
BinFill,31,0,fail,459,0,0,0,fail,1212,0,0,0,fail,593,0,0,0,fail,428,0,0,0,0,0,0,0
BinFill,32,1,success,671,0,0,0,fail,856,0,0,1,success,724,0,0,1,success,654,0,0,0,-1,1,0,0
BinFill,33,0,fail,745,0,0,0,timeout,1300,0,0,1,success,654,0,0,1,success,610,0,0,1,0,1,1,0
BinFill,34,1,success,600,0,0,1,success,862,0,0,1,success,623,0,0,0,fail,358,0,0,0,0,0,-1,1
BinFill,35,0,fail,941,0,0,0,timeout,1300,0,0,0,fail,1014,0,0,0,fail,775,0,0,0,0,0,0,0
BinFill,36,0,fail,254,0,0,0,fail,602,0,0,1,success,501,0,0,0,fail,240,0,0,1,0,1,0,1
BinFill,37,1,success,450,0,0,0,timeout,1300,0,0,0,fail,555,0,0,1,success,459,0,0,-1,-1,0,0,-1
BinFill,38,0,fail,635,0,0,0,fail,922,0,0,0,fail,702,0,0,1,success,670,0,0,0,0,0,1,-1
BinFill,39,0,fail,1067,0,0,0,timeout,1300,0,0,0,timeout,1300,0,0,0,fail,785,0,0,0,0,0,0,0
BinFill,40,0,fail,491,0,0,0,fail,771,0,0,0,fail,511,0,0,1,success,571,0,0,0,0,0,1,-1
BinFill,41,1,success,410,0,0,1,success,286,0,0,1,success,369,0,0,0,fail,207,0,0,0,0,0,-1,1
BinFill,42,1,success,498,0,0,0,timeout,1300,0,0,1,success,521,0,0,1,success,518,0,0,0,-1,1,0,0
BinFill,43,0,fail,444,0,0,0,timeout,1300,0,0,0,fail,472,0,0,1,success,739,0,0,0,0,0,1,-1
BinFill,44,1,success,261,0,0,1,success,315,0,0,1,success,281,0,0,1,success,245,0,0,0,0,0,0,0
BinFill,45,0,fail,391,0,0,0,fail,496,0,0,0,fail,414,0,0,0,fail,354,0,0,0,0,0,0,0
BinFill,46,0,fail,654,0,0,0,timeout,1300,0,0,0,fail,656,0,0,0,fail,764,0,0,0,0,0,0,0
BinFill,47,0,fail,669,0,0,0,timeout,1300,0,0,0,fail,893,0,0,0,fail,928,0,0,0,0,0,0,0
BinFill,48,1,success,278,0,0,0,timeout,1300,0,0,1,success,314,0,0,1,success,276,0,0,0,-1,1,0,0
BinFill,49,0,fail,424,0,0,0,timeout,1300,0,0,1,success,624,0,0,0,fail,412,0,0,1,0,1,0,1
StopCube,0,1,success,278,0,0,0,fail,320,0,0,1,success,280,0,0,1,success,279,0,0,0,-1,1,0,0
StopCube,1,0,fail,215,0,0,0,fail,240,0,0,1,success,214,0,0,0,fail,215,0,0,1,0,1,0,1
StopCube,2,0,fail,92,0,0,0,fail,127,0,0,0,fail,98,0,0,0,fail,88,0,0,0,0,0,0,0
StopCube,3,1,success,93,0,0,0,fail,120,0,0,0,fail,99,0,0,1,success,92,0,0,-1,-1,0,0,-1
StopCube,4,0,fail,95,0,0,0,fail,120,0,0,0,fail,100,0,0,1,success,94,0,0,0,0,0,1,-1
StopCube,5,0,fail,95,0,0,0,fail,120,0,0,0,fail,99,0,0,1,success,91,0,0,0,0,0,1,-1
StopCube,6,1,success,294,0,0,0,fail,360,0,0,0,fail,210,0,0,1,success,295,0,0,-1,-1,0,0,-1
StopCube,7,0,fail,180,0,0,0,fail,180,0,0,0,fail,180,0,0,0,fail,180,0,0,0,0,0,0,0
StopCube,8,0,fail,180,0,0,0,fail,180,0,0,0,fail,180,0,0,0,fail,180,0,0,0,0,0,0,0
StopCube,9,1,success,538,0,0,0,fail,600,0,0,1,success,541,0,0,0,fail,499,0,0,0,-1,1,-1,1
StopCube,10,0,fail,276,0,0,0,fail,360,0,0,0,fail,269,0,0,0,fail,309,0,0,0,0,0,0,0
StopCube,11,0,fail,216,0,0,0,fail,240,0,0,1,success,213,0,0,1,success,211,0,0,1,0,1,1,0
StopCube,12,0,fail,97,0,0,0,fail,150,0,0,0,fail,100,0,0,0,fail,93,0,0,0,0,0,0,0
StopCube,13,0,fail,126,0,0,0,fail,160,0,0,0,fail,160,0,0,0,fail,160,0,0,0,0,0,0,0
StopCube,14,1,success,178,0,0,1,success,186,0,0,0,fail,112,0,0,0,fail,156,0,0,-1,0,-1,-1,0
StopCube,15,1,success,364,0,0,0,fail,400,0,0,0,fail,400,0,0,1,success,360,0,0,-1,-1,0,0,-1
StopCube,16,1,success,424,0,0,0,fail,480,0,0,0,fail,329,0,0,1,success,415,0,0,-1,-1,0,0,-1
StopCube,17,1,success,123,0,0,0,fail,160,0,0,0,fail,106,0,0,0,fail,126,0,0,-1,-1,0,-1,0
StopCube,18,0,fail,309,0,0,0,fail,600,0,0,0,fail,436,0,0,0,fail,441,0,0,0,0,0,0,0
StopCube,19,1,success,205,0,0,0,fail,240,0,0,0,fail,240,0,0,1,success,204,0,0,-1,-1,0,0,-1
StopCube,20,0,fail,366,0,0,0,fail,400,0,0,0,fail,377,0,0,0,fail,352,0,0,0,0,0,0,0
StopCube,21,1,success,361,0,0,0,fail,400,0,0,0,fail,315,0,0,0,fail,354,0,0,-1,-1,0,-1,0
StopCube,22,1,success,179,0,0,0,fail,115,0,0,1,success,177,0,0,0,fail,149,0,0,0,-1,1,-1,1
StopCube,23,0,fail,209,0,0,0,fail,360,0,0,0,fail,286,0,0,0,fail,219,0,0,0,0,0,0,0
StopCube,24,1,success,359,0,0,0,fail,400,0,0,0,fail,400,0,0,0,fail,400,0,0,-1,-1,0,-1,0
StopCube,25,1,success,214,0,0,0,fail,240,0,0,1,success,212,0,0,1,success,214,0,0,0,-1,1,0,0
StopCube,26,1,success,280,0,0,0,fail,320,0,0,0,fail,294,0,0,1,success,285,0,0,-1,-1,0,0,-1
StopCube,27,0,fail,95,0,0,0,fail,120,0,0,0,fail,98,0,0,1,success,93,0,0,0,0,0,1,-1
StopCube,28,1,success,541,0,0,0,fail,600,0,0,0,fail,510,0,0,1,success,539,0,0,-1,-1,0,0,-1
StopCube,29,1,success,199,0,0,0,fail,240,0,0,1,success,200,0,0,1,success,201,0,0,0,-1,1,0,0
StopCube,30,0,fail,192,0,0,0,fail,172,0,0,0,fail,178,0,0,1,success,203,0,0,0,0,0,1,-1
StopCube,31,0,fail,207,0,0,0,fail,240,0,0,0,fail,207,0,0,0,fail,206,0,0,0,0,0,0,0
StopCube,32,1,success,120,0,0,0,fail,94,0,0,0,fail,98,0,0,1,success,117,0,0,-1,-1,0,0,-1
StopCube,33,1,success,540,0,0,0,fail,600,0,0,0,fail,549,0,0,0,fail,515,0,0,-1,-1,0,-1,0
StopCube,34,0,fail,281,0,0,0,fail,360,0,0,0,fail,283,0,0,0,fail,261,0,0,0,0,0,0,0
StopCube,35,1,success,360,0,0,0,fail,400,0,0,0,fail,400,0,0,1,success,359,0,0,-1,-1,0,0,-1
StopCube,36,0,fail,240,0,0,0,fail,240,0,0,0,fail,213,0,0,0,fail,240,0,0,0,0,0,0,0
StopCube,37,0,fail,212,0,0,0,fail,157,0,0,0,fail,270,0,0,0,fail,267,0,0,0,0,0,0,0
StopCube,38,0,fail,209,0,0,0,fail,360,0,0,0,fail,270,0,0,0,fail,193,0,0,0,0,0,0,0
StopCube,39,1,success,298,0,0,1,success,299,0,0,0,fail,278,0,0,1,success,297,0,0,-1,0,-1,0,-1
StopCube,40,1,success,122,0,0,0,fail,160,0,0,1,success,121,0,0,1,success,121,0,0,0,-1,1,0,0
StopCube,41,1,success,359,0,0,0,fail,400,0,0,0,fail,370,0,0,1,success,357,0,0,-1,-1,0,0,-1
StopCube,42,0,fail,207,0,0,0,fail,240,0,0,0,fail,206,0,0,0,fail,209,0,0,0,0,0,0,0
StopCube,43,1,success,94,0,0,0,fail,120,0,0,0,fail,98,0,0,0,fail,95,0,0,-1,-1,0,-1,0
StopCube,44,0,fail,120,0,0,0,fail,97,0,0,0,fail,120,0,0,1,success,93,0,0,0,0,0,1,-1
StopCube,45,1,success,283,0,0,0,fail,320,0,0,0,fail,320,0,0,1,success,283,0,0,-1,-1,0,0,-1
StopCube,46,0,fail,510,0,0,0,fail,600,0,0,0,fail,510,0,0,0,fail,510,0,0,0,0,0,0,0
StopCube,47,0,fail,215,0,0,0,fail,240,0,0,0,fail,220,0,0,0,fail,218,0,0,0,0,0,0,0
StopCube,48,1,success,424,0,0,0,fail,480,0,0,0,fail,407,0,0,0,fail,408,0,0,-1,-1,0,-1,0
StopCube,49,0,fail,96,0,0,0,fail,160,0,0,0,fail,99,0,0,0,fail,97,0,0,0,0,0,0,0
PickXtimes,0,0,fail,432,0,0,0,timeout,1300,0,0,0,fail,475,0,0,1,success,599,0,0,0,0,0,1,-1
PickXtimes,1,1,success,254,0,0,1,success,576,0,0,1,success,272,0,0,1,success,233,0,0,0,0,0,0,0
PickXtimes,2,1,success,281,0,0,1,success,431,0,0,1,success,298,0,0,1,success,396,0,0,0,0,0,0,0
PickXtimes,3,1,success,767,0,0,0,timeout,1300,0,0,0,fail,762,0,0,1,success,752,0,0,-1,-1,0,0,-1
PickXtimes,4,1,success,424,0,0,0,timeout,1300,0,0,1,success,443,0,0,0,fail,494,0,0,0,-1,1,-1,1
PickXtimes,5,1,success,412,0,0,0,fail,605,0,0,1,success,419,0,0,1,success,385,0,0,0,-1,1,0,0
PickXtimes,6,1,success,344,0,0,1,success,606,0,0,1,success,369,0,0,1,success,399,0,0,0,0,0,0,0
PickXtimes,7,1,success,814,0,0,0,timeout,1300,0,0,1,success,875,0,0,0,fail,809,0,0,0,-1,1,-1,1
PickXtimes,8,1,success,399,0,0,1,success,1276,0,0,1,success,422,0,0,1,success,418,0,0,0,0,0,0,0
PickXtimes,9,1,success,427,0,0,0,timeout,1300,0,0,1,success,455,0,0,1,success,396,0,0,0,-1,1,0,0
PickXtimes,10,1,success,276,0,0,0,timeout,1300,0,0,1,success,289,0,0,1,success,289,0,0,0,-1,1,0,0
PickXtimes,11,1,success,868,0,0,0,timeout,1300,0,0,0,fail,781,0,0,0,fail,592,0,0,-1,-1,0,-1,0
PickXtimes,12,1,success,590,0,0,0,timeout,1300,0,0,0,fail,532,0,0,0,fail,522,0,0,-1,-1,0,-1,0
PickXtimes,13,1,success,275,0,0,1,success,495,0,0,1,success,335,0,0,1,success,244,0,0,0,0,0,0,0
PickXtimes,14,1,success,319,0,0,1,success,368,0,0,1,success,397,0,0,1,success,308,0,0,0,0,0,0,0
PickXtimes,15,1,success,720,0,0,0,fail,1227,0,0,0,fail,608,0,0,0,fail,653,0,0,-1,-1,0,-1,0
PickXtimes,16,1,success,279,0,0,1,success,496,0,0,1,success,309,0,0,1,success,254,0,0,0,0,0,0,0
PickXtimes,17,1,success,579,0,0,0,timeout,1300,0,0,0,fail,483,0,0,1,success,534,0,0,-1,-1,0,0,-1
PickXtimes,18,1,success,416,0,0,0,timeout,1300,0,0,1,success,354,0,0,1,success,438,0,0,0,-1,1,0,0
PickXtimes,19,1,success,839,0,0,0,timeout,1300,0,0,1,success,800,0,0,0,fail,831,0,0,0,-1,1,-1,1
PickXtimes,20,1,success,455,0,0,0,fail,576,0,0,1,success,477,0,0,1,success,418,0,0,0,-1,1,0,0
PickXtimes,21,1,success,271,0,0,1,success,320,0,0,1,success,286,0,0,1,success,256,0,0,0,0,0,0,0
PickXtimes,22,1,success,568,0,0,0,timeout,1300,0,0,0,fail,508,0,0,1,success,634,0,0,-1,-1,0,0,-1
PickXtimes,23,1,success,856,0,0,0,fail,813,0,0,1,success,826,0,0,0,fail,710,0,0,0,-1,1,-1,1
PickXtimes,24,1,success,620,0,0,0,timeout,1300,0,0,0,fail,504,0,0,1,success,562,0,0,-1,-1,0,0,-1
PickXtimes,25,1,success,433,0,0,0,fail,912,0,0,1,success,476,0,0,1,success,398,0,0,0,-1,1,0,0
PickXtimes,26,1,success,537,0,0,0,timeout,1300,0,0,1,success,572,0,0,0,fail,456,0,0,0,-1,1,-1,1
PickXtimes,27,1,success,687,0,0,0,timeout,1300,0,0,1,success,717,0,0,1,success,878,0,0,0,-1,1,0,0
PickXtimes,28,1,success,436,0,0,0,timeout,1300,0,0,1,success,472,0,0,1,success,402,0,0,0,-1,1,0,0
PickXtimes,29,1,success,288,0,0,1,success,479,0,0,1,success,312,0,0,1,success,323,0,0,0,0,0,0,0
PickXtimes,30,1,success,291,0,0,1,success,367,0,0,1,success,301,0,0,1,success,262,0,0,0,0,0,0,0
PickXtimes,31,1,success,714,0,0,0,timeout,1300,0,0,0,fail,603,0,0,0,fail,602,0,0,-1,-1,0,-1,0
PickXtimes,32,1,success,542,0,0,0,fail,1279,0,0,0,fail,413,0,0,1,success,620,0,0,-1,-1,0,0,-1
PickXtimes,33,1,success,276,0,0,0,timeout,1300,0,0,1,success,285,0,0,1,success,255,0,0,0,-1,1,0,0
PickXtimes,34,1,success,265,0,0,1,success,1053,0,0,1,success,280,0,0,1,success,284,0,0,0,0,0,0,0
PickXtimes,35,1,success,783,0,0,0,timeout,1300,0,0,1,success,831,0,0,0,fail,619,0,0,0,-1,1,-1,1
PickXtimes,36,1,success,320,0,0,1,success,454,0,0,1,success,326,0,0,1,success,306,0,0,0,0,0,0,0
PickXtimes,37,1,success,603,0,0,0,fail,1011,0,0,1,success,645,0,0,1,success,532,0,0,0,-1,1,0,0
PickXtimes,38,1,success,639,0,0,0,timeout,1300,0,0,1,success,663,0,0,0,fail,469,0,0,0,-1,1,-1,1
PickXtimes,39,1,success,744,0,0,0,timeout,1300,0,0,1,success,812,0,0,1,success,711,0,0,0,-1,1,0,0
PickXtimes,40,1,success,544,0,0,0,fail,751,0,0,1,success,568,0,0,1,success,499,0,0,0,-1,1,0,0
PickXtimes,41,1,success,285,0,0,1,success,427,0,0,1,success,301,0,0,1,success,319,0,0,0,0,0,0,0
PickXtimes,42,1,success,400,0,0,0,timeout,1300,0,0,1,success,415,0,0,1,success,366,0,0,0,-1,1,0,0
PickXtimes,43,0,fail,718,0,0,0,timeout,1300,0,0,1,success,781,0,0,1,success,881,0,0,1,0,1,1,0
PickXtimes,44,1,success,436,0,0,0,timeout,1300,0,0,1,success,472,0,0,1,success,485,0,0,0,-1,1,0,0
PickXtimes,45,1,success,259,0,0,1,success,251,0,0,1,success,282,0,0,1,success,251,0,0,0,0,0,0,0
PickXtimes,46,1,success,547,0,0,1,success,1264,0,0,1,success,583,0,0,1,success,654,0,0,0,0,0,0,0
PickXtimes,47,1,success,865,0,0,0,timeout,1300,0,0,0,fail,811,0,0,0,fail,936,0,0,-1,-1,0,-1,0
PickXtimes,48,1,success,560,0,0,0,fail,1287,0,0,1,success,584,0,0,0,fail,534,0,0,0,-1,1,-1,1
PickXtimes,49,1,success,278,0,0,1,success,495,0,0,1,success,290,0,0,1,success,259,0,0,0,0,0,0,0
SwingXtimes,0,1,success,415,0,0,0,fail,286,0,0,1,success,429,0,0,1,success,380,0,0,0,-1,1,0,0
SwingXtimes,1,1,success,467,0,0,0,fail,834,0,0,1,success,484,0,0,1,success,421,0,0,0,-1,1,0,0
SwingXtimes,2,1,success,426,0,0,1,success,479,0,0,1,success,457,0,0,1,success,403,0,0,0,0,0,0,0
SwingXtimes,3,1,success,471,0,0,0,fail,720,0,0,1,success,486,0,0,1,success,431,0,0,0,-1,1,0,0
SwingXtimes,4,1,success,486,0,0,0,fail,480,0,0,1,success,498,0,0,0,fail,396,0,0,0,-1,1,-1,1
SwingXtimes,5,1,success,312,0,0,1,success,1277,0,0,1,success,315,0,0,1,success,300,0,0,0,0,0,0,0
SwingXtimes,6,1,success,316,0,0,0,timeout,1300,0,0,1,success,333,0,0,1,success,337,0,0,0,-1,1,0,0
SwingXtimes,7,1,success,502,0,0,0,fail,864,0,0,1,success,525,0,0,1,success,432,0,0,0,-1,1,0,0
SwingXtimes,8,1,success,466,0,0,0,fail,680,0,0,1,success,483,0,0,0,fail,347,0,0,0,-1,1,-1,1
SwingXtimes,9,1,success,498,0,0,0,fail,502,0,0,0,fail,520,0,0,1,success,454,0,0,-1,-1,0,0,-1
SwingXtimes,10,1,success,307,0,0,0,fail,286,0,0,1,success,310,0,0,1,success,276,0,0,0,-1,1,0,0
SwingXtimes,11,0,fail,509,0,0,0,timeout,1300,0,0,1,success,526,0,0,1,success,464,0,0,1,0,1,1,0
SwingXtimes,12,1,success,426,0,0,0,fail,320,0,0,1,success,440,0,0,1,success,399,0,0,0,-1,1,0,0
SwingXtimes,13,1,success,429,0,0,0,fail,196,0,0,1,success,456,0,0,0,fail,306,0,0,0,-1,1,-1,1
SwingXtimes,14,1,success,278,0,0,1,success,624,0,0,1,success,304,0,0,1,success,257,0,0,0,0,0,0,0
SwingXtimes,15,0,fail,335,0,0,0,fail,559,0,0,0,fail,350,0,0,0,fail,309,0,0,0,0,0,0,0
SwingXtimes,16,1,success,420,0,0,1,success,1280,0,0,1,success,430,0,0,1,success,427,0,0,0,0,0,0,0
SwingXtimes,17,1,success,460,0,0,0,fail,464,0,0,1,success,487,0,0,1,success,483,0,0,0,-1,1,0,0
SwingXtimes,18,1,success,389,0,0,0,fail,431,0,0,1,success,416,0,0,0,fail,284,0,0,0,-1,1,-1,1
SwingXtimes,19,1,success,470,0,0,0,timeout,1300,0,0,1,success,498,0,0,0,fail,369,0,0,0,-1,1,-1,1
SwingXtimes,20,1,success,331,0,0,1,success,333,0,0,1,success,355,0,0,1,success,307,0,0,0,0,0,0,0
SwingXtimes,21,1,success,508,0,0,0,fail,415,0,0,1,success,617,0,0,1,success,477,0,0,0,-1,1,0,0
SwingXtimes,22,1,success,325,0,0,1,success,1274,0,0,1,success,337,0,0,1,success,303,0,0,0,0,0,0,0
SwingXtimes,23,0,fail,539,0,0,0,fail,446,0,0,1,success,569,0,0,1,success,496,0,0,1,0,1,1,0
SwingXtimes,24,1,success,502,0,0,0,fail,288,0,0,1,success,523,0,0,1,success,469,0,0,0,-1,1,0,0
SwingXtimes,25,1,success,472,0,0,0,timeout,1300,0,0,1,success,506,0,0,1,success,490,0,0,0,-1,1,0,0
SwingXtimes,26,1,success,427,0,0,0,fail,237,0,0,1,success,449,0,0,1,success,452,0,0,0,-1,1,0,0
SwingXtimes,27,1,success,476,0,0,0,timeout,1300,0,0,0,fail,508,0,0,0,fail,496,0,0,-1,-1,0,-1,0
SwingXtimes,28,1,success,507,0,0,0,timeout,1300,0,0,1,success,524,0,0,1,success,469,0,0,0,-1,1,0,0
SwingXtimes,29,1,success,475,0,0,0,fail,529,0,0,1,success,506,0,0,1,success,433,0,0,0,-1,1,0,0
SwingXtimes,30,1,success,413,0,0,0,fail,448,0,0,1,success,428,0,0,0,fail,403,0,0,0,-1,1,-1,1
SwingXtimes,31,1,success,472,0,0,0,fail,404,0,0,0,fail,411,0,0,0,fail,368,0,0,-1,-1,0,-1,0
SwingXtimes,32,0,fail,337,0,0,0,fail,361,0,0,1,success,412,0,0,0,fail,287,0,0,1,0,1,0,1
SwingXtimes,33,1,success,319,0,0,0,timeout,1300,0,0,1,success,340,0,0,1,success,305,0,0,0,-1,1,0,0
SwingXtimes,34,1,success,291,0,0,1,success,976,0,0,1,success,311,0,0,1,success,276,0,0,0,0,0,0,0
SwingXtimes,35,1,success,522,0,0,0,fail,488,0,0,1,success,526,0,0,1,success,473,0,0,0,-1,1,0,0
SwingXtimes,36,1,success,404,0,0,0,fail,364,0,0,1,success,424,0,0,1,success,444,0,0,0,-1,1,0,0
SwingXtimes,37,1,success,402,0,0,0,fail,496,0,0,1,success,427,0,0,1,success,380,0,0,0,-1,1,0,0
SwingXtimes,38,1,success,317,0,0,1,success,317,0,0,1,success,339,0,0,1,success,295,0,0,0,0,0,0,0
SwingXtimes,39,1,success,491,0,0,0,fail,748,0,0,1,success,536,0,0,1,success,452,0,0,0,-1,1,0,0
SwingXtimes,40,1,success,286,0,0,0,fail,209,0,0,1,success,308,0,0,1,success,273,0,0,0,-1,1,0,0
SwingXtimes,41,1,success,318,0,0,1,success,384,0,0,1,success,324,0,0,1,success,292,0,0,0,0,0,0,0
SwingXtimes,42,1,success,374,0,0,0,timeout,1300,0,0,1,success,410,0,0,1,success,347,0,0,0,-1,1,0,0
SwingXtimes,43,1,success,487,0,0,0,fail,437,0,0,1,success,502,0,0,1,success,500,0,0,0,-1,1,0,0
SwingXtimes,44,1,success,297,0,0,0,timeout,1300,0,0,1,success,319,0,0,1,success,278,0,0,0,-1,1,0,0
SwingXtimes,45,1,success,469,0,0,1,success,863,0,0,1,success,496,0,0,1,success,426,0,0,0,0,0,0,0
SwingXtimes,46,1,success,331,0,0,0,fail,435,0,0,1,success,352,0,0,1,success,308,0,0,0,-1,1,0,0
SwingXtimes,47,1,success,486,0,0,0,fail,476,0,0,1,success,496,0,0,1,success,444,0,0,0,-1,1,0,0
SwingXtimes,48,0,fail,397,0,0,0,fail,237,0,0,1,success,342,0,0,1,success,313,0,0,1,0,1,1,0
SwingXtimes,49,1,success,350,0,0,0,timeout,1300,0,0,1,success,371,0,0,1,success,334,0,0,0,-1,1,0,0
ButtonUnmask,0,0,fail,229,0,0,0,fail,413,0,0,0,fail,235,0,0,0,fail,210,0,0,0,0,0,0,0
ButtonUnmask,1,0,fail,231,0,0,0,timeout,1300,0,0,0,fail,239,0,0,0,fail,215,0,0,0,0,0,0,0
ButtonUnmask,2,1,success,227,0,0,1,success,326,0,0,1,success,237,0,0,1,success,214,0,0,0,0,0,0,0
ButtonUnmask,3,0,fail,231,0,0,0,fail,960,0,0,0,fail,238,0,0,0,fail,216,0,0,0,0,0,0,0
ButtonUnmask,4,0,fail,223,0,0,0,timeout,1300,0,0,0,fail,237,0,0,1,success,205,0,0,0,0,0,1,-1
ButtonUnmask,5,1,success,220,0,0,0,fail,356,0,0,1,success,244,0,0,1,success,203,0,0,0,-1,1,0,0
ButtonUnmask,6,0,fail,332,0,0,0,fail,314,0,0,0,fail,328,0,0,0,fail,359,0,0,0,0,0,0,0
ButtonUnmask,7,0,fail,225,0,0,0,fail,474,0,0,0,fail,232,0,0,0,fail,212,0,0,0,0,0,0,0
ButtonUnmask,8,0,fail,232,0,0,1,success,347,0,0,0,fail,245,0,0,0,fail,216,0,0,0,1,-1,0,0
ButtonUnmask,9,1,success,347,0,0,0,timeout,1300,0,0,0,fail,245,0,0,0,fail,220,0,0,-1,-1,0,-1,0
ButtonUnmask,10,0,fail,220,0,0,0,fail,794,0,0,1,success,243,0,0,0,fail,204,0,0,1,0,1,0,1
ButtonUnmask,11,0,fail,540,0,0,0,timeout,1300,0,0,1,success,414,0,0,0,fail,286,0,0,1,0,1,0,1
ButtonUnmask,12,0,fail,228,0,0,0,fail,617,0,0,0,fail,237,0,0,0,fail,216,0,0,0,0,0,0,0
ButtonUnmask,13,0,fail,236,0,0,1,success,325,0,0,0,fail,247,0,0,0,fail,218,0,0,0,1,-1,0,0
ButtonUnmask,14,0,fail,218,0,0,1,success,209,0,0,1,success,234,0,0,1,success,212,0,0,1,1,0,1,0
ButtonUnmask,15,0,fail,219,0,0,0,timeout,1300,0,0,0,fail,230,0,0,0,fail,206,0,0,0,0,0,0,0
ButtonUnmask,16,1,success,239,0,0,1,success,1062,0,0,0,fail,238,0,0,0,fail,208,0,0,-1,0,-1,-1,0
ButtonUnmask,17,1,success,233,0,0,1,success,699,0,0,1,success,242,0,0,0,fail,231,0,0,0,0,0,-1,1
ButtonUnmask,18,0,fail,216,0,1,0,fail,225,0,0,0,fail,223,0,0,0,fail,202,0,0,0,0,0,0,0
ButtonUnmask,19,0,fail,222,0,0,0,fail,922,0,0,0,fail,233,0,0,0,fail,208,0,0,0,0,0,0,0
ButtonUnmask,20,1,success,230,0,0,0,timeout,1300,0,0,1,success,244,0,0,1,success,216,0,0,0,-1,1,0,0
ButtonUnmask,21,0,fail,314,0,0,0,timeout,1300,0,0,0,fail,243,0,0,0,fail,217,0,0,0,0,0,0,0
